order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,payment_method,city,status,total_amount
ORD008237,CUS01641,2026-08-09,P003,Samsung Galaxy S24,Electronics,2,18000000,0.2,Credit Card,Ho Chi Minh,Completed,28800000.0
ORD008238,CUS00207,2026-01-12,P014,Yoga Mat,Sports,1,400000,0.1,Banking,Ho Chi Minh,Completed,360000.0
ORD008239,CUS00004,2026-07-29,P005,Men T-Shirt,Fashion,1,250000,0.0,Credit Card,Ho Chi Minh,Cancelled,250000.0
ORD008240,CUS00280,2026-03-10,P009,Air Fryer,Home Appliances,1,2800000,0.2,Cash,Ho Chi Minh,Completed,2240000.0
ORD008241,CUS00127,2026-01-05,P006,Women Dress,Fashion,1,650000,0.0,E-Wallet,Ho Chi Minh,Returned,650000.0
ORD008242,CUS00248,2026-03-19,P013,Lipstick,Beauty,2,450000,0.0,E-Wallet,Da Nang,Cancelled,900000.0
ORD008243,CUS01039,2026-08-10,P014,Yoga Mat,Sports,5,400000,0.1,Banking,Ho Chi Minh,Completed,1800000.0
ORD008244,CUS00551,2026-07-26,P012,Data Engineering Book,Books,2,450000,0.1,E-Wallet,Ho Chi Minh,Completed,810000.0
ORD008245,CUS01686,2026-08-11,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,E-Wallet,Ho Chi Minh,Completed,4200000.0
ORD008246,CUS01314,2026-03-22,P009,Air Fryer,Home Appliances,3,2800000,0.2,Credit Card,Bien Hoa,Cancelled,6720000.0
ORD008247,CUS00506,2026-06-27,P014,Yoga Mat,Sports,1,400000,0.2,Cash,Ha Noi,Completed,320000.0
ORD008248,CUS01758,2026-06-20,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.0,Credit Card,Ho Chi Minh,Completed,12600000.0
ORD008249,CUS01670,2026-06-28,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.0,Banking,Ho Chi Minh,Cancelled,12600000.0
ORD008250,CUS00234,2026-07-23,P012,Data Engineering Book,Books,1,450000,0.0,Banking,Ho Chi Minh,Cancelled,450000.0
ORD008251,CUS01924,2026-08-10,P001,Laptop ASUS,Electronics,2,25000000,0.15,Credit Card,Thu Dau Mot,Completed,42500000.0
ORD008252,CUS00713,2026-04-05,P011,Python Programming Book,Books,2,300000,0.0,Cash,Can Tho,Completed,600000.0
ORD008253,CUS01445,2026-05-14,P003,Samsung Galaxy S24,Electronics,3,18000000,0.0,Cash,Hai Phong,Returned,54000000.0
ORD008254,CUS00934,2026-02-21,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.0,Banking,Hue,Completed,8400000.0
ORD008255,CUS00844,2026-07-15,P006,Women Dress,Fashion,2,650000,0.0,E-Wallet,Ha Noi,Cancelled,1300000.0
ORD008256,CUS01830,2026-08-15,P002,iPhone 15,Electronics,3,22000000,0.15,Banking,Ho Chi Minh,Completed,56100000.0
ORD008257,CUS00045,2026-04-19,P004,Sony Headphones,Electronics,1,3500000,0.05,Cash,Ho Chi Minh,Completed,3325000.0
ORD008258,CUS01582,2026-06-15,P005,Men T-Shirt,Fashion,3,250000,0.1,Cash,Ho Chi Minh,Completed,675000.0
ORD008260,CUS00125,2026-07-31,P014,Yoga Mat,Sports,4,400000,0.2,Banking,Hai Phong,Completed,1280000.0
ORD008261,CUS00029,2026-02-25,P005,Men T-Shirt,Fashion,1,250000,0.1,Cash,Da Nang,Completed,225000.0
ORD008262,CUS00125,2026-02-26,P011,Python Programming Book,Books,1,300000,0.2,Banking,Ha Noi,Completed,240000.0
ORD008264,CUS01447,2026-05-03,P003,Samsung Galaxy S24,Electronics,1,18000000,0.1,E-Wallet,Ha Noi,Completed,16200000.0
ORD008265,CUS01255,2026-07-22,P005,Men T-Shirt,Fashion,1,250000,0.1,Banking,Ho Chi Minh,Completed,225000.0
ORD008266,CUS00196,2026-04-08,P009,Air Fryer,Home Appliances,1,2800000,0.05,Banking,Da Nang,Pending,2660000.0
ORD008267,CUS01253,2026-06-14,P001,Laptop ASUS,Electronics,2,25000000,0.15,Credit Card,Ho Chi Minh,Completed,42500000.0
ORD008270,CUS00731,2026-07-27,P007,Nike Sneakers,Fashion,1,2500000,0.15,E-Wallet,Bien Hoa,Completed,2125000.0
ORD008271,CUS01241,2026-07-31,P013,Lipstick,Beauty,1,450000,0.05,Cash,Hue,Completed,427500.0
ORD008273,CUS00749,2026-03-20,P006,Women Dress,Fashion,1,650000,0.15,Banking,Thu Dau Mot,Pending,552500.0
ORD008274,CUS01428,2026-06-10,P015,Badminton Racket,Sports,4,900000,0.15,Banking,Ho Chi Minh,Completed,3060000.0
ORD008275,CUS01052,2026-03-20,P014,Yoga Mat,Sports,2,400000,0.05,Cash,Nha Trang,Returned,760000.0
ORD008276,CUS00319,2026-05-31,P005,Men T-Shirt,Fashion,4,250000,0.15,E-Wallet,Ha Noi,Completed,850000.0
ORD008277,CUS00570,2026-06-11,P014,Yoga Mat,Sports,3,400000,0.05,Banking,Vung Tau,Cancelled,1140000.0
ORD008279,CUS01037,2026-07-03,P003,Samsung Galaxy S24,Electronics,1,18000000,0.2,E-Wallet,Hai Phong,Completed,14400000.0
ORD008281,CUS00216,2026-08-14,P004,Sony Headphones,Electronics,5,3500000,0.1,Credit Card,Nha Trang,Completed,15750000.0
ORD008282,CUS01825,2026-06-28,P004,Sony Headphones,Electronics,1,3500000,0.0,E-Wallet,Ho Chi Minh,Completed,3500000.0
ORD008283,CUS00415,2026-04-28,P004,Sony Headphones,Electronics,4,3500000,0.0,Banking,Thu Dau Mot,Completed,14000000.0
ORD008284,CUS01835,2026-06-27,P011,Python Programming Book,Books,5,300000,0.05,Cash,Da Nang,Pending,1425000.0
ORD008285,CUS01909,2026-04-24,P005,Men T-Shirt,Fashion,4,250000,0.0,Banking,Vung Tau,Completed,1000000.0
ORD008286,CUS00400,2026-07-27,P009,Air Fryer,Home Appliances,2,2800000,0.0,Credit Card,Ha Noi,Completed,5600000.0
ORD008287,CUS00208,2026-06-04,P012,Data Engineering Book,Books,3,450000,0.1,E-Wallet,Ha Noi,Completed,1215000.0
ORD008288,CUS00647,2026-08-13,P013,Lipstick,Beauty,1,450000,0.1,Banking,Ha Noi,Completed,405000.0
ORD008289,CUS00235,2026-05-03,P007,Nike Sneakers,Fashion,1,2500000,0.15,E-Wallet,Ha Noi,Completed,2125000.0
ORD008290,CUS01262,2026-08-06,P004,Sony Headphones,Electronics,1,3500000,0.15,Cash,Nha Trang,Completed,2975000.0
ORD008291,CUS00412,2026-05-30,P005,Men T-Shirt,Fashion,1,250000,0.05,Banking,Ha Noi,Completed,237500.0
ORD008292,CUS01018,2026-06-10,P004,Sony Headphones,Electronics,1,3500000,0.2,Banking,Ha Noi,Completed,2800000.0
ORD008293,CUS00507,2026-05-31,P012,Data Engineering Book,Books,1,450000,0.0,E-Wallet,Vung Tau,Cancelled,450000.0
ORD008294,CUS00785,2026-07-02,P008,Rice Cooker,Home Appliances,1,1500000,0.05,Cash,Ha Noi,Completed,1425000.0
ORD008295,CUS01122,2026-08-25,P015,Badminton Racket,Sports,5,900000,0.1,Cash,Thu Dau Mot,Completed,4050000.0
ORD008296,CUS00634,2026-06-29,P015,Badminton Racket,Sports,2,900000,0.2,Banking,Hai Phong,Completed,1440000.0
ORD008297,CUS00639,2026-04-18,P014,Yoga Mat,Sports,3,400000,0.1,Credit Card,Vung Tau,Completed,1080000.0
ORD008298,CUS01753,2026-05-13,P006,Women Dress,Fashion,1,650000,0.0,Banking,Ha Noi,Cancelled,650000.0
ORD008299,CUS00347,2026-08-05,P011,Python Programming Book,Books,2,300000,0.1,Credit Card,Ho Chi Minh,Completed,540000.0
ORD008300,CUS01983,2026-06-03,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.1,Credit Card,Vung Tau,Returned,3780000.0
ORD008301,CUS00937,2026-03-20,P007,Nike Sneakers,Fashion,1,2500000,0.2,Cash,Ho Chi Minh,Completed,2000000.0
ORD008302,CUS01020,2026-07-25,P003,Samsung Galaxy S24,Electronics,1,18000000,0.2,Banking,Ha Noi,Completed,14400000.0
ORD008303,CUS01931,2026-03-23,P002,iPhone 15,Electronics,1,22000000,0.05,Cash,Bien Hoa,Returned,20900000.0
ORD008304,CUS00243,2026-05-01,P011,Python Programming Book,Books,4,300000,0.0,Credit Card,Vung Tau,Completed,1200000.0
ORD008305,CUS01675,2026-03-28,P003,Samsung Galaxy S24,Electronics,4,18000000,0.2,Banking,Nha Trang,Completed,57600000.0
ORD008306,CUS00547,2026-07-20,P003,Samsung Galaxy S24,Electronics,5,18000000,0.1,Credit Card,Da Nang,Cancelled,81000000.0
ORD008307,CUS00198,2026-04-17,P007,Nike Sneakers,Fashion,2,2500000,0.0,Credit Card,Nha Trang,Completed,5000000.0
ORD008308,CUS00980,2026-05-03,P011,Python Programming Book,Books,5,300000,0.0,Banking,Can Tho,Completed,1500000.0
ORD008309,CUS00453,2026-06-24,P001,Laptop ASUS,Electronics,1,25000000,0.1,Cash,Vung Tau,Completed,22500000.0
ORD008310,CUS01690,2026-03-27,P004,Sony Headphones,Electronics,2,3500000,0.15,Cash,Ho Chi Minh,Completed,5950000.0
ORD008311,CUS01387,2026-04-13,P009,Air Fryer,Home Appliances,2,2800000,0.2,Banking,Hue,Completed,4480000.0
ORD008313,CUS01205,2026-05-12,P015,Badminton Racket,Sports,2,900000,0.0,Credit Card,Can Tho,Completed,1800000.0
ORD008314,CUS00113,2026-07-25,P005,Men T-Shirt,Fashion,1,250000,0.1,Banking,Ha Noi,Completed,225000.0
ORD008315,CUS00201,2026-03-01,P011,Python Programming Book,Books,1,300000,0.05,Banking,Ha Noi,Completed,285000.0
ORD008316,CUS00181,2026-06-25,P007,Nike Sneakers,Fashion,3,2500000,0.0,Banking,Da Nang,Completed,7500000.0
ORD008317,CUS01880,2026-01-28,P009,Air Fryer,Home Appliances,2,2800000,0.05,E-Wallet,Hai Phong,Completed,5320000.0
ORD008318,CUS00993,2026-04-23,P012,Data Engineering Book,Books,5,450000,0.2,E-Wallet,Ho Chi Minh,Completed,1800000.0
ORD008319,CUS01028,2026-05-27,P004,Sony Headphones,Electronics,1,3500000,0.15,Credit Card,Ho Chi Minh,Completed,2975000.0
ORD008320,CUS00693,2026-06-25,P004,Sony Headphones,Electronics,3,3500000,0.05,Cash,Ha Noi,Cancelled,9975000.0
ORD008321,CUS01534,2026-08-20,P015,Badminton Racket,Sports,1,900000,0.2,Credit Card,Thu Dau Mot,Completed,720000.0
ORD008322,CUS01212,2026-07-11,P002,iPhone 15,Electronics,1,22000000,0.0,Cash,Hai Phong,Completed,22000000.0
ORD008323,CUS01311,2026-05-27,P008,Rice Cooker,Home Appliances,1,1500000,0.2,Cash,Ha Noi,Completed,1200000.0
ORD008324,CUS00735,2026-02-17,P001,Laptop ASUS,Electronics,4,25000000,0.1,Banking,Ha Noi,Completed,90000000.0
ORD008326,CUS01289,2026-03-19,P009,Air Fryer,Home Appliances,3,2800000,0.05,Credit Card,Bien Hoa,Completed,7980000.0
ORD008327,CUS01625,2026-02-22,P001,Laptop ASUS,Electronics,1,25000000,0.2,Banking,Ho Chi Minh,Returned,20000000.0
ORD008328,CUS00315,2026-06-07,P007,Nike Sneakers,Fashion,2,2500000,0.1,Banking,Thu Dau Mot,Completed,4500000.0
ORD008329,CUS00491,2026-04-15,P004,Sony Headphones,Electronics,1,3500000,0.0,Banking,Hue,Completed,3500000.0
ORD008330,CUS00264,2026-07-08,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.1,Banking,Da Nang,Completed,7560000.0
ORD008331,CUS01570,2026-02-22,P008,Rice Cooker,Home Appliances,2,1500000,0.1,Banking,Hue,Completed,2700000.0
ORD008332,CUS01636,2026-07-29,P005,Men T-Shirt,Fashion,3,250000,0.0,Cash,Ho Chi Minh,Completed,750000.0
ORD008333,CUS01438,2026-01-01,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,Credit Card,Ho Chi Minh,Completed,3360000.0
ORD008334,CUS00627,2026-03-21,P008,Rice Cooker,Home Appliances,4,1500000,0.15,Cash,Ho Chi Minh,Returned,5100000.0
ORD008335,CUS01010,2026-08-14,P015,Badminton Racket,Sports,2,900000,0.0,E-Wallet,Ha Noi,Completed,1800000.0
ORD008336,CUS00872,2026-03-13,P014,Yoga Mat,Sports,1,400000,0.2,E-Wallet,Ho Chi Minh,Completed,320000.0
ORD008337,CUS01729,2026-03-06,P002,iPhone 15,Electronics,1,22000000,0.0,Banking,Ho Chi Minh,Completed,22000000.0
ORD008338,CUS00876,2026-05-15,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Credit Card,Ha Noi,Returned,18000000.0
ORD008339,CUS00702,2026-01-24,P004,Sony Headphones,Electronics,2,3500000,0.0,Banking,Ho Chi Minh,Completed,7000000.0
ORD008340,CUS01496,2026-05-01,P006,Women Dress,Fashion,1,650000,0.05,E-Wallet,Da Nang,Pending,617500.0
ORD008341,CUS00205,2026-06-22,P015,Badminton Racket,Sports,1,900000,0.2,Credit Card,Ho Chi Minh,Completed,720000.0
ORD008342,CUS00134,2026-08-26,P014,Yoga Mat,Sports,1,400000,0.1,Credit Card,Ha Noi,Completed,360000.0
ORD008343,CUS01993,2026-07-22,P004,Sony Headphones,Electronics,5,3500000,0.1,Credit Card,Nha Trang,Completed,15750000.0
ORD008344,CUS01507,2026-04-05,P015,Badminton Racket,Sports,2,900000,0.0,E-Wallet,Bien Hoa,Completed,1800000.0
ORD008345,CUS00492,2026-08-31,P001,Laptop ASUS,Electronics,1,25000000,0.1,Banking,Ha Noi,Returned,22500000.0
ORD008346,CUS01040,2026-06-01,P004,Sony Headphones,Electronics,2,3500000,0.0,Credit Card,Ha Noi,Completed,7000000.0
ORD008347,CUS01506,2026-07-25,P015,Badminton Racket,Sports,1,900000,0.0,Credit Card,Ha Noi,Completed,900000.0
ORD008348,CUS01288,2026-03-04,P008,Rice Cooker,Home Appliances,1,1500000,0.05,Banking,Da Nang,Completed,1425000.0
ORD008349,CUS01406,2026-07-27,P005,Men T-Shirt,Fashion,3,250000,0.2,Cash,Bien Hoa,Completed,600000.0
ORD008350,CUS00014,2026-08-17,P004,Sony Headphones,Electronics,3,3500000,0.1,E-Wallet,Nha Trang,Completed,9450000.0
ORD008351,CUS00960,2026-04-23,P012,Data Engineering Book,Books,4,450000,0.15,Banking,Unknown,Completed,1530000.0
ORD008352,CUS00739,2026-07-15,P014,Yoga Mat,Sports,3,400000,0.1,Cash,Vung Tau,Cancelled,1080000.0
ORD008353,CUS00517,2026-03-02,P012,Data Engineering Book,Books,2,450000,0.0,Cash,Ha Noi,Returned,900000.0
ORD008354,CUS01509,2026-07-17,P005,Men T-Shirt,Fashion,4,250000,0.15,E-Wallet,Ho Chi Minh,Completed,850000.0
ORD008355,CUS00443,2026-07-17,P013,Lipstick,Beauty,2,450000,0.0,E-Wallet,Ha Noi,Cancelled,900000.0
ORD008357,CUS00528,2026-07-25,P001,Laptop ASUS,Electronics,4,25000000,0.1,Cash,Thu Dau Mot,Completed,90000000.0
ORD008358,CUS01291,2026-07-23,P006,Women Dress,Fashion,1,650000,0.05,Cash,Da Nang,Completed,617500.0
ORD008359,CUS01935,2026-03-04,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Credit Card,Ho Chi Minh,Completed,18000000.0
ORD008360,CUS01333,2026-05-07,P002,iPhone 15,Electronics,1,22000000,0.2,Banking,Da Nang,Completed,17600000.0
ORD008361,CUS01067,2026-04-20,P013,Lipstick,Beauty,2,450000,0.1,Banking,Vung Tau,Pending,810000.0
ORD008362,CUS00661,2026-07-03,P007,Nike Sneakers,Fashion,1,2500000,0.2,Credit Card,Da Nang,Completed,2000000.0
ORD008363,CUS01977,2026-08-22,P005,Men T-Shirt,Fashion,2,250000,0.0,Banking,Ha Noi,Cancelled,500000.0
ORD008364,CUS01853,2026-02-09,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Bien Hoa,Cancelled,2500000.0
ORD008365,CUS01400,2026-06-16,P012,Data Engineering Book,Books,2,450000,0.1,Banking,Ho Chi Minh,Completed,810000.0
ORD008366,CUS00859,2026-04-29,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Ho Chi Minh,Completed,2500000.0
ORD008367,CUS01386,2026-07-09,P011,Python Programming Book,Books,1,300000,0.1,Banking,Thu Dau Mot,Completed,270000.0
ORD008368,CUS01960,2026-05-29,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.05,Cash,Ho Chi Minh,Completed,3990000.0
ORD008369,CUS01225,2026-06-17,P002,iPhone 15,Electronics,1,22000000,0.0,Credit Card,Ha Noi,Completed,22000000.0
ORD008370,CUS01880,2026-08-18,P014,Yoga Mat,Sports,2,400000,0.0,Credit Card,Nha Trang,Completed,800000.0
ORD008371,CUS00766,2026-06-01,P001,Laptop ASUS,Electronics,5,25000000,0.0,Banking,Can Tho,Completed,125000000.0
ORD008372,CUS01451,2026-08-05,P008,Rice Cooker,Home Appliances,4,1500000,0.0,Banking,Ho Chi Minh,Cancelled,6000000.0
ORD008373,CUS01891,2026-04-18,P008,Rice Cooker,Home Appliances,2,1500000,0.2,Banking,Ha Noi,Completed,2400000.0
ORD008374,CUS01883,2026-07-27,P007,Nike Sneakers,Fashion,2,2500000,0.1,E-Wallet,Da Nang,Completed,4500000.0
ORD008375,CUS01372,2026-08-15,P005,Men T-Shirt,Fashion,1,250000,0.0,Credit Card,Ho Chi Minh,Completed,250000.0
ORD008376,CUS01073,2026-01-26,P004,Sony Headphones,Electronics,1,3500000,0.2,Cash,Ha Noi,Completed,2800000.0
ORD008377,CUS01600,2026-02-17,P015,Badminton Racket,Sports,2,900000,0.0,Credit Card,Da Nang,Completed,1800000.0
ORD008378,CUS01583,2026-07-23,P005,Men T-Shirt,Fashion,2,250000,0.0,E-Wallet,Ha Noi,Completed,500000.0
ORD008379,CUS01369,2026-05-29,P001,Laptop ASUS,Electronics,1,25000000,0.2,Credit Card,Bien Hoa,Completed,20000000.0
ORD008380,CUS00578,2026-06-07,P008,Rice Cooker,Home Appliances,1,1500000,0.05,Banking,Nha Trang,Completed,1425000.0
ORD008381,CUS00646,2026-07-18,P013,Lipstick,Beauty,1,450000,0.0,Banking,Bien Hoa,Completed,450000.0
ORD008382,CUS01264,2026-02-16,P015,Badminton Racket,Sports,1,900000,0.1,Cash,Ha Noi,Completed,810000.0
ORD008383,CUS01067,2026-05-18,P013,Lipstick,Beauty,2,450000,0.05,E-Wallet,Hue,Completed,855000.0
ORD008384,CUS01692,2026-02-10,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.0,Cash,Ho Chi Minh,Completed,12600000.0
ORD008385,CUS00355,2026-08-22,P013,Lipstick,Beauty,1,450000,0.0,Credit Card,Can Tho,Completed,450000.0
ORD008386,CUS01152,2026-06-02,P005,Men T-Shirt,Fashion,3,250000,0.0,Banking,Ho Chi Minh,Completed,750000.0
ORD008387,CUS00731,2026-06-04,P004,Sony Headphones,Electronics,2,3500000,0.0,Banking,Ha Noi,Completed,7000000.0
ORD008388,CUS01674,2026-08-23,P007,Nike Sneakers,Fashion,1,2500000,0.15,E-Wallet,Ho Chi Minh,Cancelled,2125000.0
ORD008389,CUS01651,2026-02-26,P002,iPhone 15,Electronics,5,22000000,0.0,Cash,Da Nang,Completed,110000000.0
ORD008390,CUS01178,2026-01-06,P002,iPhone 15,Electronics,5,22000000,0.1,E-Wallet,Ha Noi,Cancelled,99000000.0
ORD008391,CUS01287,2026-06-05,P002,iPhone 15,Electronics,4,22000000,0.05,Credit Card,Ho Chi Minh,Completed,83600000.0
ORD008392,CUS01639,2026-02-20,P007,Nike Sneakers,Fashion,5,2500000,0.2,E-Wallet,Ho Chi Minh,Completed,10000000.0
ORD008393,CUS00534,2026-04-14,P006,Women Dress,Fashion,4,650000,0.2,Credit Card,Ha Noi,Cancelled,2080000.0
ORD008394,CUS01990,2026-01-02,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Credit Card,Nha Trang,Returned,1500000.0
ORD008395,CUS01990,2026-07-12,P006,Women Dress,Fashion,1,650000,0.05,Banking,Da Nang,Completed,617500.0
ORD008396,CUS00265,2026-08-25,P012,Data Engineering Book,Books,2,450000,0.15,Banking,Ho Chi Minh,Completed,765000.0
ORD008397,CUS00974,2026-06-03,P002,iPhone 15,Electronics,3,22000000,0.2,E-Wallet,Da Nang,Pending,52800000.0
ORD008398,CUS01316,2026-04-04,P012,Data Engineering Book,Books,2,450000,0.2,Cash,Thu Dau Mot,Completed,720000.0
ORD008399,CUS01148,2026-05-11,P009,Air Fryer,Home Appliances,4,2800000,0.15,Cash,Ha Noi,Completed,9520000.0
ORD008400,CUS01083,2026-06-14,P002,iPhone 15,Electronics,1,22000000,0.15,Banking,Da Nang,Completed,18700000.0
ORD008401,CUS00949,2026-01-12,P011,Python Programming Book,Books,1,300000,0.05,E-Wallet,Hue,Cancelled,285000.0
ORD008402,CUS00218,2026-01-02,P013,Lipstick,Beauty,3,450000,0.05,E-Wallet,Hai Phong,Completed,1282500.0
ORD008403,CUS01547,2026-03-14,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.1,Credit Card,Thu Dau Mot,Completed,7560000.0
ORD008405,CUS00620,2026-05-07,P015,Badminton Racket,Sports,2,900000,0.0,Banking,Thu Dau Mot,Completed,1800000.0
ORD008406,CUS00445,2026-05-31,P003,Samsung Galaxy S24,Electronics,2,18000000,0.1,E-Wallet,Ha Noi,Cancelled,32400000.0
ORD008407,CUS01483,2026-08-09,P002,iPhone 15,Electronics,1,22000000,0.0,E-Wallet,Ha Noi,Completed,22000000.0
ORD008408,CUS01809,2026-05-23,P006,Women Dress,Fashion,2,650000,0.0,E-Wallet,Ho Chi Minh,Completed,1300000.0
ORD008409,CUS01833,2026-03-05,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,E-Wallet,Ho Chi Minh,Completed,18000000.0
ORD008410,CUS00516,2026-07-27,P002,iPhone 15,Electronics,1,22000000,0.0,Banking,Hai Phong,Completed,22000000.0
ORD008411,CUS01029,2026-02-18,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Credit Card,Hai Phong,Completed,18000000.0
ORD008412,CUS00747,2026-06-07,P004,Sony Headphones,Electronics,2,3500000,0.15,Banking,Ha Noi,Completed,5950000.0
ORD008413,CUS01503,2026-03-17,P015,Badminton Racket,Sports,4,900000,0.2,Credit Card,Ho Chi Minh,Completed,2880000.0
ORD008414,CUS01831,2026-02-17,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Cash,Ho Chi Minh,Completed,4200000.0
ORD008415,CUS00305,2026-03-05,P008,Rice Cooker,Home Appliances,2,1500000,0.0,Cash,Ho Chi Minh,Completed,3000000.0
ORD008416,CUS01726,2026-05-10,P012,Data Engineering Book,Books,1,450000,0.0,E-Wallet,Ha Noi,Completed,450000.0
ORD008417,CUS00585,2026-07-01,P006,Women Dress,Fashion,3,650000,0.05,Cash,Ha Noi,Completed,1852500.0
ORD008418,CUS00605,2026-08-30,P003,Samsung Galaxy S24,Electronics,1,18000000,0.15,Banking,Ha Noi,Completed,15300000.0
ORD008419,CUS01485,2026-06-19,P003,Samsung Galaxy S24,Electronics,2,18000000,0.0,Banking,Ho Chi Minh,Completed,36000000.0
ORD008420,CUS00201,2026-05-18,P014,Yoga Mat,Sports,1,400000,0.15,Credit Card,Bien Hoa,Completed,340000.0
ORD008421,CUS00784,2026-08-01,P012,Data Engineering Book,Books,1,450000,0.05,Cash,Ha Noi,Completed,427500.0
ORD008422,CUS00287,2026-05-12,P005,Men T-Shirt,Fashion,1,250000,0.0,Credit Card,Ho Chi Minh,Completed,250000.0
ORD008423,CUS01410,2026-06-12,P015,Badminton Racket,Sports,1,900000,0.0,Banking,Ho Chi Minh,Cancelled,900000.0
ORD008425,CUS01837,2026-03-20,P011,Python Programming Book,Books,1,300000,0.0,Banking,Ho Chi Minh,Completed,300000.0
ORD008426,CUS01472,2026-07-12,P006,Women Dress,Fashion,1,650000,0.05,Cash,Ho Chi Minh,Completed,617500.0
ORD008427,CUS00035,2026-05-19,P015,Badminton Racket,Sports,1,900000,0.15,E-Wallet,Hai Phong,Completed,765000.0
ORD008428,CUS01359,2026-03-03,P007,Nike Sneakers,Fashion,1,2500000,0.1,Banking,Da Nang,Pending,2250000.0
ORD008429,CUS01660,2026-02-27,P009,Air Fryer,Home Appliances,1,2800000,0.1,Credit Card,Ho Chi Minh,Completed,2520000.0
ORD008430,CUS00678,2026-07-19,P001,Laptop ASUS,Electronics,2,25000000,0.2,Banking,Da Nang,Completed,40000000.0
ORD008432,CUS01607,2026-02-19,P006,Women Dress,Fashion,1,650000,0.0,Credit Card,Ho Chi Minh,Cancelled,650000.0
ORD008433,CUS01298,2026-07-06,P007,Nike Sneakers,Fashion,1,2500000,0.0,E-Wallet,Ho Chi Minh,Completed,2500000.0
ORD008434,CUS00120,2026-08-20,P001,Laptop ASUS,Electronics,1,25000000,0.0,E-Wallet,Can Tho,Completed,25000000.0
ORD008435,CUS00306,2026-06-04,P008,Rice Cooker,Home Appliances,1,1500000,0.2,Banking,Da Nang,Completed,1200000.0
ORD008436,CUS00970,2026-06-12,P005,Men T-Shirt,Fashion,2,250000,0.0,Cash,Hai Phong,Completed,500000.0
ORD008437,CUS00595,2026-04-24,P014,Yoga Mat,Sports,1,400000,0.05,Banking,Ho Chi Minh,Completed,380000.0
ORD008438,CUS00268,2026-05-08,P009,Air Fryer,Home Appliances,1,2800000,0.1,E-Wallet,Ho Chi Minh,Completed,2520000.0
ORD008439,CUS00216,2026-08-18,P014,Yoga Mat,Sports,2,400000,0.15,Cash,Bien Hoa,Completed,680000.0
ORD008440,CUS01898,2026-05-12,P012,Data Engineering Book,Books,1,450000,0.0,Credit Card,Hue,Completed,450000.0
ORD008441,CUS00384,2026-06-22,P014,Yoga Mat,Sports,1,400000,0.2,Credit Card,Hai Phong,Completed,320000.0
ORD008442,CUS01698,2026-06-27,P008,Rice Cooker,Home Appliances,2,1500000,0.1,Banking,Da Nang,Completed,2700000.0
ORD008443,CUS00403,2026-08-02,P013,Lipstick,Beauty,2,450000,0.15,Banking,Ho Chi Minh,Completed,765000.0
ORD008444,CUS00823,2026-02-14,P005,Men T-Shirt,Fashion,2,250000,0.1,Banking,Hue,Completed,450000.0
ORD008445,CUS00174,2026-06-10,P013,Lipstick,Beauty,2,450000,0.2,E-Wallet,Ho Chi Minh,Completed,720000.0
ORD008446,CUS01430,2026-08-20,P011,Python Programming Book,Books,1,300000,0.2,Cash,Hai Phong,Completed,240000.0
ORD008447,CUS01552,2026-06-21,P005,Men T-Shirt,Fashion,2,250000,0.15,Banking,Ho Chi Minh,Completed,425000.0
ORD008448,CUS00331,2026-02-14,P015,Badminton Racket,Sports,1,900000,0.15,Banking,Bien Hoa,Completed,765000.0
ORD008449,CUS01961,2026-06-06,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.15,Banking,Ho Chi Minh,Completed,3570000.0
ORD008450,CUS00262,2026-03-11,P002,iPhone 15,Electronics,2,22000000,0.0,E-Wallet,Ho Chi Minh,Completed,44000000.0
